city,state,cities_links,file
brejo-santo,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-brejo-santo-bandeira-mini-brnece0703302503.jpg,data/flags/municipio-brejo-santo-bandeira-mini-brnece0703302503.jpg
camocim,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-camocim-bandeira-mini-brnece0100102602.jpg,data/flags/municipio-camocim-bandeira-mini-brnece0100102602.jpg
campos-sales,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-campos-sales-bandeira-mini-brnece0702902701.jpg,data/flags/municipio-campos-sales-bandeira-mini-brnece0702902701.jpg
caninde,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-caninde-bandeira-mini-brnece0201202800.jpg,data/flags/municipio-caninde-bandeira-mini-brnece0201202800.jpg
capistrano,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-capistrano-bandeira-mini-brnece0201302909.jpg,data/flags/municipio-capistrano-bandeira-mini-brnece0201302909.jpg
caridade,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-caridade-bandeira-mini-brnece0201203006.jpg,data/flags/municipio-caridade-bandeira-mini-brnece0201203006.jpg
carire,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-carire-bandeira-mini-brnece0100503105.jpg,data/flags/municipio-carire-bandeira-mini-brnece0100503105.jpg
caririacu,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-caririacu-bandeira-mini-brnece0703003204.jpg,data/flags/municipio-caririacu-bandeira-mini-brnece0703003204.jpg
carius,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-carius-bandeira-mini-brnece0602703303.jpg,data/flags/municipio-carius-bandeira-mini-brnece0602703303.jpg
carnaubal,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-carnaubal-bandeira-mini-brnece0100203402.jpg,data/flags/municipio-carnaubal-bandeira-mini-brnece0100203402.jpg
cascavel,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-cascavel-bandeira-mini-brnece0201503501.jpg,data/flags/municipio-cascavel-bandeira-mini-brnece0201503501.jpg
catarina,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-catarina-bandeira-mini-brnece0402003600.jpg,data/flags/municipio-catarina-bandeira-mini-brnece0402003600.jpg
catunda,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-catunda-bandeira-mini-brnece0100703659.jpg,data/flags/municipio-catunda-bandeira-mini-brnece0100703659.jpg
caucaia,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-caucaia-bandeira-mini-brnece0301603709.jpg,data/flags/municipio-caucaia-bandeira-mini-brnece0301603709.jpg
cedro,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-cedro-bandeira-mini-brnece0602603808.jpg,data/flags/municipio-cedro-bandeira-mini-brnece0602603808.jpg
chaval,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-chaval-bandeira-mini-brnece0100103907.jpg,data/flags/municipio-chaval-bandeira-mini-brnece0100103907.jpg
choro,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-choro-bandeira-mini-brnece0401903931.jpg,data/flags/municipio-choro-bandeira-mini-brnece0401903931.jpg
chorozinho,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-chorozinho-bandeira-mini-brnece0201403956.jpg,data/flags/municipio-chorozinho-bandeira-mini-brnece0201403956.jpg
coreau,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-coreau-bandeira-mini-brnece0100304004.jpg,data/flags/municipio-coreau-bandeira-mini-brnece0100304004.jpg
crateus,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-crateus-bandeira-mini-brnece0401804103.jpg,data/flags/municipio-crateus-bandeira-mini-brnece0401804103.jpg
crato,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-crato-bandeira-mini-brnece0703204202.jpg,data/flags/municipio-crato-bandeira-mini-brnece0703204202.jpg
croata,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-croata-bandeira-mini-brnece0100204236.jpg,data/flags/municipio-croata-bandeira-mini-brnece0100204236.jpg
cruz,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-cruz-bandeira-mini-brnece0100104251.jpg,data/flags/municipio-cruz-bandeira-mini-brnece0100104251.jpg
deputado-irapuan-pinheiro,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-deputado-irapuan-pinheiro-bandeira-mini-brnece0402104269.jpg,data/flags/municipio-deputado-irapuan-pinheiro-bandeira-mini-brnece0402104269.jpg
erere,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-erere-bandeira-mini-brnece0502504277.jpg,data/flags/municipio-erere-bandeira-mini-brnece0502504277.jpg
eusebio,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-eusebio-bandeira-mini-brnece0301604285.jpg,data/flags/municipio-eusebio-bandeira-mini-brnece0301604285.jpg
farias-brito,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-farias-brito-bandeira-mini-brnece0703004301.jpg,data/flags/municipio-farias-brito-bandeira-mini-brnece0703004301.jpg
forquilha,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-forquilha-bandeira-mini-brnece0100504350.jpg,data/flags/municipio-forquilha-bandeira-mini-brnece0100504350.jpg
fortaleza,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-fortaleza-bandeira-mini-brnece0301604400.jpg,data/flags/municipio-fortaleza-bandeira-mini-brnece0301604400.jpg
fortim,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-fortim-bandeira-mini-brnece0502204459.jpg,data/flags/municipio-fortim-bandeira-mini-brnece0502204459.jpg
frecheirinha,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-frecheirinha-bandeira-mini-brnece0100304509.jpg,data/flags/municipio-frecheirinha-bandeira-mini-brnece0100304509.jpg
general-sampaio,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-general-sampaio-bandeira-mini-brnece0201104608.jpg,data/flags/municipio-general-sampaio-bandeira-mini-brnece0201104608.jpg
graca,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-graca-bandeira-mini-brnece0100504657.jpg,data/flags/municipio-graca-bandeira-mini-brnece0100504657.jpg
granja,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-granja-bandeira-mini-brnece0100104707.jpg,data/flags/municipio-granja-bandeira-mini-brnece0100104707.jpg
granjeiro,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-granjeiro-bandeira-mini-brnece0703004806.jpg,data/flags/municipio-granjeiro-bandeira-mini-brnece0703004806.jpg
groairas,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-groairas-bandeira-mini-brnece0100504905.jpg,data/flags/municipio-groairas-bandeira-mini-brnece0100504905.jpg
guaiuba,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-guaiuba-bandeira-mini-brnece0301604954.jpg,data/flags/municipio-guaiuba-bandeira-mini-brnece0301604954.jpg
guaraciaba-do-norte,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-guaraciaba-do-norte-bandeira-mini-brnece0100205001.jpg,data/flags/municipio-guaraciaba-do-norte-bandeira-mini-brnece0100205001.jpg
guaramiranga,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-guaramiranga-bandeira-mini-brnece0201305100.jpg,data/flags/municipio-guaramiranga-bandeira-mini-brnece0201305100.jpg
hidrolandia,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-hidrolandia-bandeira-mini-brnece0100705209.jpg,data/flags/municipio-hidrolandia-bandeira-mini-brnece0100705209.jpg
horizonte,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-horizonte-bandeira-mini-brnece0301705233.jpg,data/flags/municipio-horizonte-bandeira-mini-brnece0301705233.jpg
ibaretama,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ibaretama-bandeira-mini-brnece0401905266.jpg,data/flags/municipio-ibaretama-bandeira-mini-brnece0401905266.jpg
ibiapina,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ibiapina-bandeira-mini-brnece0100205308.jpg,data/flags/municipio-ibiapina-bandeira-mini-brnece0100205308.jpg
ibicuitinga,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ibicuitinga-bandeira-mini-brnece0502305332.jpg,data/flags/municipio-ibicuitinga-bandeira-mini-brnece0502305332.jpg
icapui,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-icapui-bandeira-mini-brnece0502205357.jpg,data/flags/municipio-icapui-bandeira-mini-brnece0502205357.jpg
ico,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ico-bandeira-mini-brnece0602605407.jpg,data/flags/municipio-ico-bandeira-mini-brnece0602605407.jpg
iguatu,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-iguatu-bandeira-mini-brnece0602605506.jpg,data/flags/municipio-iguatu-bandeira-mini-brnece0602605506.jpg
independencia,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-independencia-bandeira-mini-brnece0401805605.jpg,data/flags/municipio-independencia-bandeira-mini-brnece0401805605.jpg
ipaporanga,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ipaporanga-bandeira-mini-brnece0401805654.jpg,data/flags/municipio-ipaporanga-bandeira-mini-brnece0401805654.jpg
ipaumirim,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ipaumirim-bandeira-mini-brnece0602805704.jpg,data/flags/municipio-ipaumirim-bandeira-mini-brnece0602805704.jpg
ipu,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ipu-bandeira-mini-brnece0100605803.jpg,data/flags/municipio-ipu-bandeira-mini-brnece0100605803.jpg
ipueiras,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ipueiras-bandeira-mini-brnece0100605902.jpg,data/flags/municipio-ipueiras-bandeira-mini-brnece0100605902.jpg
iracema,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-iracema-bandeira-mini-brnece0502506009.jpg,data/flags/municipio-iracema-bandeira-mini-brnece0502506009.jpg
iraucuba,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-iraucuba-bandeira-mini-brnece0100506108.jpg,data/flags/municipio-iraucuba-bandeira-mini-brnece0100506108.jpg
itaicaba,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itaicaba-bandeira-mini-brnece0502206207.jpg,data/flags/municipio-itaicaba-bandeira-mini-brnece0502206207.jpg
itaitinga,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itaitinga-bandeira-mini-brnece0301606256.jpg,data/flags/municipio-itaitinga-bandeira-mini-brnece0301606256.jpg
itapaje,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itapaje-bandeira-mini-brnece0201006306.jpg,data/flags/municipio-itapaje-bandeira-mini-brnece0201006306.jpg
itapipoca,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itapipoca-bandeira-mini-brnece0200806405.jpg,data/flags/municipio-itapipoca-bandeira-mini-brnece0200806405.jpg
itapiuna,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itapiuna-bandeira-mini-brnece0201306504.jpg,data/flags/municipio-itapiuna-bandeira-mini-brnece0201306504.jpg
itarema,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itarema-bandeira-mini-brnece0100106553.jpg,data/flags/municipio-itarema-bandeira-mini-brnece0100106553.jpg
itatira,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itatira-bandeira-mini-brnece0201206603.jpg,data/flags/municipio-itatira-bandeira-mini-brnece0201206603.jpg
jaguaretama,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-jaguaretama-bandeira-mini-brnece0502406702.jpg,data/flags/municipio-jaguaretama-bandeira-mini-brnece0502406702.jpg
jaguaribara,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-jaguaribara-bandeira-mini-brnece0502406801.jpg,data/flags/municipio-jaguaribara-bandeira-mini-brnece0502406801.jpg
jaguaribe,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-jaguaribe-bandeira-mini-brnece0502406900.jpg,data/flags/municipio-jaguaribe-bandeira-mini-brnece0502406900.jpg
jaguaruana,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-jaguaruana-bandeira-mini-brnece0502307007.jpg,data/flags/municipio-jaguaruana-bandeira-mini-brnece0502307007.jpg
jardim,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-jardim-bandeira-mini-brnece0703207106.jpg,data/flags/municipio-jardim-bandeira-mini-brnece0703207106.jpg
jati,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-jati-bandeira-mini-brnece0703307205.jpg,data/flags/municipio-jati-bandeira-mini-brnece0703307205.jpg
jijoca-de-jericoacoara,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-jijoca-de-jericoacoara-bandeira-mini-brnece0100107254.jpg,data/flags/municipio-jijoca-de-jericoacoara-bandeira-mini-brnece0100107254.jpg
juazeiro-do-norte,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-juazeiro-do-norte-bandeira-mini-brnece0703207304.jpg,data/flags/municipio-juazeiro-do-norte-bandeira-mini-brnece0703207304.jpg
jucas,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-jucas-bandeira-mini-brnece0602707403.jpg,data/flags/municipio-jucas-bandeira-mini-brnece0602707403.jpg
lavras-da-mangabeira,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-lavras-da-mangabeira-bandeira-mini-brnece0602807502.jpg,data/flags/municipio-lavras-da-mangabeira-bandeira-mini-brnece0602807502.jpg
limoeiro-do-norte,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-limoeiro-do-norte-bandeira-mini-brnece0502307601.jpg,data/flags/municipio-limoeiro-do-norte-bandeira-mini-brnece0502307601.jpg
madalena,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-madalena-bandeira-mini-brnece0401907635.jpg,data/flags/municipio-madalena-bandeira-mini-brnece0401907635.jpg
maracanau,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-maracanau-bandeira-mini-brnece0301607650.jpg,data/flags/municipio-maracanau-bandeira-mini-brnece0301607650.jpg
maranguape,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-maranguape-bandeira-mini-brnece0301607700.jpg,data/flags/municipio-maranguape-bandeira-mini-brnece0301607700.jpg
marco,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-marco-bandeira-mini-brnece0100107809.jpg,data/flags/municipio-marco-bandeira-mini-brnece0100107809.jpg
martinopole,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-martinopole-bandeira-mini-brnece0100107908.jpg,data/flags/municipio-martinopole-bandeira-mini-brnece0100107908.jpg
massape,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-massape-bandeira-mini-brnece0100508005.jpg,data/flags/municipio-massape-bandeira-mini-brnece0100508005.jpg
mauriti,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-mauriti-bandeira-mini-brnece0703108104.jpg,data/flags/municipio-mauriti-bandeira-mini-brnece0703108104.jpg
meruoca,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-meruoca-bandeira-mini-brnece0100408203.jpg,data/flags/municipio-meruoca-bandeira-mini-brnece0100408203.jpg
milagres,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-milagres-bandeira-mini-brnece0703308302.jpg,data/flags/municipio-milagres-bandeira-mini-brnece0703308302.jpg
milha,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-milha-bandeira-mini-brnece0402108351.jpg,data/flags/municipio-milha-bandeira-mini-brnece0402108351.jpg
miraima,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-miraima-bandeira-mini-brnece0100508377.jpg,data/flags/municipio-miraima-bandeira-mini-brnece0100508377.jpg
missao-velha,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-missao-velha-bandeira-mini-brnece0703208401.jpg,data/flags/municipio-missao-velha-bandeira-mini-brnece0703208401.jpg
mombaca,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-mombaca-bandeira-mini-brnece0402108500.jpg,data/flags/municipio-mombaca-bandeira-mini-brnece0402108500.jpg
monsenhor-tabosa,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-monsenhor-tabosa-bandeira-mini-brnece0401808609.jpg,data/flags/municipio-monsenhor-tabosa-bandeira-mini-brnece0401808609.jpg
morada-nova,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-morada-nova-bandeira-mini-brnece0502308708.jpg,data/flags/municipio-morada-nova-bandeira-mini-brnece0502308708.jpg
moraujo,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-moraujo-bandeira-mini-brnece0100308807.jpg,data/flags/municipio-moraujo-bandeira-mini-brnece0100308807.jpg
morrinhos,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-morrinhos-bandeira-mini-brnece0100108906.jpg,data/flags/municipio-morrinhos-bandeira-mini-brnece0100108906.jpg
mucambo,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-mucambo-bandeira-mini-brnece0100509003.jpg,data/flags/municipio-mucambo-bandeira-mini-brnece0100509003.jpg
mulungu,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-mulungu-bandeira-mini-brnece0201309102.jpg,data/flags/municipio-mulungu-bandeira-mini-brnece0201309102.jpg
nova-olinda,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-nova-olinda-bandeira-mini-brnece0703209201.jpg,data/flags/municipio-nova-olinda-bandeira-mini-brnece0703209201.jpg
nova-russas,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-nova-russas-bandeira-mini-brnece0401809300.jpg,data/flags/municipio-nova-russas-bandeira-mini-brnece0401809300.jpg
novo-oriente,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-novo-oriente-bandeira-mini-brnece0401809409.jpg,data/flags/municipio-novo-oriente-bandeira-mini-brnece0401809409.jpg
ocara,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ocara-bandeira-mini-brnece0201409458.jpg,data/flags/municipio-ocara-bandeira-mini-brnece0201409458.jpg
oros,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-oros-bandeira-mini-brnece0602609508.jpg,data/flags/municipio-oros-bandeira-mini-brnece0602609508.jpg
pacajus,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pacajus-bandeira-mini-brnece0301709607.jpg,data/flags/municipio-pacajus-bandeira-mini-brnece0301709607.jpg
